,artiss,juduls,chords
0,Kunci Gitar Aprilian - Gurauan Cinta,Kunci Gitar Aprilian - Gurauan Cinta,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am F C G
        Am F C E..

Am              Dm
mengapa.. aku salah memilih..
G                     C
teman setia.. pelipur lara hati..
F                   Am
mengapa.. ku tak mampu membenci..
Bm     E             Am
dirimu.. yang tlah menyakiti..

Int. F E

Am                      Dm
mungkinkah.. ku yang terlalu cinta..
  G                C
menyayangimu.. apa adanya..
F                Dm
sehingga.. tiada merasa..
      E                   Am
hanya di jadikan persinggahan cinta..

     G
haruskah.. ku slalu bersabar..
     C                Am
berharap.. dirimu peduli..
      G
bahwa cintaku memang pantas..
G-F-E
     untuk dihargai..

Reff :
      C
 bermanis.. kata..
       G
 berjanji.. setia..
     Dm
 begitulah dirimu..
   C             G
 berucap janji cinta berdua..

 C        G
  terlena aku terlena..
 Dm            Am
  tak memahami yang sesungguhnya..
 C       G
  kerinduanmu ternyata..
 Dm             E
  padaku cuma sekedar gurauan..
 Am
 cinta..

Musik : C G F E
        C D G F E..

Am                      Dm
mungkinkah.. ku yang terlalu cinta..
  G                C
menyayangimu.. apa adanya..
F                Dm
sehingga.. tiada merasa..
      E                   Am
hanya di jadikan persinggahan cinta..

     G
haruskah.. ku slalu bersabar..
     C                Am
berharap.. dirimu peduli..
      G
bahwa cintaku memang pantas..
G-F-E
     untuk dihargai..

Reff :
      C
 bermanis.. kata..
       G
 berjanji.. setia..
     Dm
 begitulah dirimu..
   C             G
 berucap janji cinta berdua..

 C        G
  terlena aku terlena..
 Dm            Am
  tak memahami yang sesungguhnya..
 C       G
  kerinduanmu ternyata..
 Dm             E
  padaku cuma sekedar gurauan..
 Am
 cinta..

Outro : C G F E
        C D G F E..
        [fadeout]

[[[ORIGINAL CHORD]]]

Intro : F#m C# G# D#
        F#m C# G# C..

F#m              A#m
mengapa.. aku salah memilih..
D#                    G#
teman setia.. pelipur lara hati..
C#                  F#m
mengapa.. ku tak mampu membenci..
Gm     C             F#m
dirimu.. yang tlah menyakiti..

Int. C# C

F#m                      A#m
mungkinkah.. ku yang terlalu cinta..
  D#               G#
menyayangimu.. apa adanya..
C#               A#m
sehingga.. tiada merasa..
      C                   F#m
hanya di jadikan persinggahan cinta..

     D#
haruskah.. ku slalu bersabar..
     G#               F#m
berharap.. dirimu peduli..
      D#
bahwa cintaku memang pantas..
D#-C#-C
       untuk dihargai..

Reff :
      G#
 bermanis.. kata..
       D#
 berjanji.. setia..
     A#m
 begitulah dirimu..
   G#            D#
 berucap janji cinta berdua..

 G#       D#
  terlena aku terlena..
 A#m           F#m
  tak memahami yang sesungguhnya..
 G#      D#
  kerinduanmu ternyata..
 A#m            C
  padaku cuma sekedar gurauan..
 F#m
 cinta..

Musik : G# D# C# C
        G# A# D# C# C..

F#m                      A#m
mungkinkah.. ku yang terlalu cinta..
  D#               G#
menyayangimu.. apa adanya..
C#               A#m
sehingga.. tiada merasa..
      C                   F#m
hanya di jadikan persinggahan cinta..

     D#
haruskah.. ku slalu bersabar..
     G#               F#m
berharap.. dirimu peduli..
      D#
bahwa cintaku memang pantas..
D#-C#-C
       untuk dihargai..

Reff :
      G#
 bermanis.. kata..
       D#
 berjanji.. setia..
     A#m
 begitulah dirimu..
   G#            D#
 berucap janji cinta berdua..

 G#       D#
  terlena aku terlena..
 A#m           F#m
  tak memahami yang sesungguhnya..
 G#      D#
  kerinduanmu ternyata..
 A#m            C
  padaku cuma sekedar gurauan..
 F#m
 cinta..

Outro : G# D# C# C
        G# A# D# C# C..
        [fadeout]



Facebook


Twitter
Chord Aprilian - Gurauan Cinta
Chord Kunci Gitar Terkait:
Aprilian ft. Hayati Kalasa - Cinto Sampai Mati
Anyqu feat. Aprilian - Pintak Dibari Upek Dimakan
Aprilian - Bahagiamu Lukaku
Aprilian feat. Fany Zee - Selendang Biru
Aprilian - Harok Ragi Kain Batuka
Fany Zee feat. Aprilian - Niaik Suci Panabuih Janji
Aprilian - Sebaris Kata Indah
Aprilian - Seso Hiduik Manumpang
Aprilian feat. Fany Zee - Cinta Untukmu Sayang
Aprilian feat. Fany Zee - Cinta Terbelenggu
Aprilian - Kekasih Yang Sempurna
Aprilian ft. Hayati Kalasa - Balun Patuik Bacinto
Aprilian feat. Fany Zee - Rinduku Rindumu Satu Cinta
Aprilian - Saba Mananti
Hayati Kalasa ft Aprilian - Kasiah Tadorong Sayang Talanjua
Fauzana & Aprilian - Anugerah Cinta
Fauzana & Aprilian - Jangan Pergi
Aprilian - Setiaku Tiada Arti
Hayati Kalasa ft Aprilian - Janji Tapisah Rantau
Aprilian - Hatiku Merayu

Lihat semua :
Chord Aprilian
 "
1,Kunci Gitar Aprilian - Gurauan Cinta,Kunci Gitar Aprilian - Gurauan Cinta,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am F C G
        Am F C E..

Am              Dm
mengapa.. aku salah memilih..
G                     C
teman setia.. pelipur lara hati..
F                   Am
mengapa.. ku tak mampu membenci..
Bm     E             Am
dirimu.. yang tlah menyakiti..

Int. F E

Am                      Dm
mungkinkah.. ku yang terlalu cinta..
  G                C
menyayangimu.. apa adanya..
F                Dm
sehingga.. tiada merasa..
      E                   Am
hanya di jadikan persinggahan cinta..

     G
haruskah.. ku slalu bersabar..
     C                Am
berharap.. dirimu peduli..
      G
bahwa cintaku memang pantas..
G-F-E
     untuk dihargai..

Reff :
      C
 bermanis.. kata..
       G
 berjanji.. setia..
     Dm
 begitulah dirimu..
   C             G
 berucap janji cinta berdua..

 C        G
  terlena aku terlena..
 Dm            Am
  tak memahami yang sesungguhnya..
 C       G
  kerinduanmu ternyata..
 Dm             E
  padaku cuma sekedar gurauan..
 Am
 cinta..

Musik : C G F E
        C D G F E..

Am                      Dm
mungkinkah.. ku yang terlalu cinta..
  G                C
menyayangimu.. apa adanya..
F                Dm
sehingga.. tiada merasa..
      E                   Am
hanya di jadikan persinggahan cinta..

     G
haruskah.. ku slalu bersabar..
     C                Am
berharap.. dirimu peduli..
      G
bahwa cintaku memang pantas..
G-F-E
     untuk dihargai..

Reff :
      C
 bermanis.. kata..
       G
 berjanji.. setia..
     Dm
 begitulah dirimu..
   C             G
 berucap janji cinta berdua..

 C        G
  terlena aku terlena..
 Dm            Am
  tak memahami yang sesungguhnya..
 C       G
  kerinduanmu ternyata..
 Dm             E
  padaku cuma sekedar gurauan..
 Am
 cinta..

Outro : C G F E
        C D G F E..
        [fadeout]

[[[ORIGINAL CHORD]]]

Intro : F#m C# G# D#
        F#m C# G# C..

F#m              A#m
mengapa.. aku salah memilih..
D#                    G#
teman setia.. pelipur lara hati..
C#                  F#m
mengapa.. ku tak mampu membenci..
Gm     C             F#m
dirimu.. yang tlah menyakiti..

Int. C# C

F#m                      A#m
mungkinkah.. ku yang terlalu cinta..
  D#               G#
menyayangimu.. apa adanya..
C#               A#m
sehingga.. tiada merasa..
      C                   F#m
hanya di jadikan persinggahan cinta..

     D#
haruskah.. ku slalu bersabar..
     G#               F#m
berharap.. dirimu peduli..
      D#
bahwa cintaku memang pantas..
D#-C#-C
       untuk dihargai..

Reff :
      G#
 bermanis.. kata..
       D#
 berjanji.. setia..
     A#m
 begitulah dirimu..
   G#            D#
 berucap janji cinta berdua..

 G#       D#
  terlena aku terlena..
 A#m           F#m
  tak memahami yang sesungguhnya..
 G#      D#
  kerinduanmu ternyata..
 A#m            C
  padaku cuma sekedar gurauan..
 F#m
 cinta..

Musik : G# D# C# C
        G# A# D# C# C..

F#m                      A#m
mungkinkah.. ku yang terlalu cinta..
  D#               G#
menyayangimu.. apa adanya..
C#               A#m
sehingga.. tiada merasa..
      C                   F#m
hanya di jadikan persinggahan cinta..

     D#
haruskah.. ku slalu bersabar..
     G#               F#m
berharap.. dirimu peduli..
      D#
bahwa cintaku memang pantas..
D#-C#-C
       untuk dihargai..

Reff :
      G#
 bermanis.. kata..
       D#
 berjanji.. setia..
     A#m
 begitulah dirimu..
   G#            D#
 berucap janji cinta berdua..

 G#       D#
  terlena aku terlena..
 A#m           F#m
  tak memahami yang sesungguhnya..
 G#      D#
  kerinduanmu ternyata..
 A#m            C
  padaku cuma sekedar gurauan..
 F#m
 cinta..

Outro : G# D# C# C
        G# A# D# C# C..
        [fadeout]



Facebook


Twitter
Chord Aprilian - Gurauan Cinta
Chord Kunci Gitar Terkait:
Aprilian ft. Hayati Kalasa - Cinto Sampai Mati
Anyqu feat. Aprilian - Pintak Dibari Upek Dimakan
Aprilian - Bahagiamu Lukaku
Aprilian feat. Fany Zee - Selendang Biru
Aprilian - Harok Ragi Kain Batuka
Fany Zee feat. Aprilian - Niaik Suci Panabuih Janji
Aprilian - Sebaris Kata Indah
Aprilian - Seso Hiduik Manumpang
Aprilian feat. Fany Zee - Cinta Untukmu Sayang
Aprilian feat. Fany Zee - Cinta Terbelenggu
Aprilian - Kekasih Yang Sempurna
Aprilian ft. Hayati Kalasa - Balun Patuik Bacinto
Aprilian feat. Fany Zee - Rinduku Rindumu Satu Cinta
Aprilian - Saba Mananti
Hayati Kalasa ft Aprilian - Kasiah Tadorong Sayang Talanjua
Fauzana & Aprilian - Anugerah Cinta
Fauzana & Aprilian - Jangan Pergi
Aprilian - Setiaku Tiada Arti
Hayati Kalasa ft Aprilian - Janji Tapisah Rantau
Aprilian - Hatiku Merayu

Lihat semua :
Chord Aprilian
 "
2,Kunci Gitar Andra Respati - Bapisah Sabalun Basandiang,Kunci Gitar Andra Respati - Bapisah Sabalun Basandiang,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Em..D Em
        Em..D Em
        D..Em..D..Em..

Em
bathin manangih diak
  Em
hati baibo sayang
D
bapisah kito diak
  C       Em
sabalun basandiang..
D
bapisah kito diak
  C       Em
sabalun basandiang..

Em
malangnyo nasib diak
   Em
cinto takarang sayang
D
janji nan jo denai
  C       Em
bajadi jo urang..
D
janji nan jo denai
  C       Em
bajadi jo urang..

Bm
den sadar diri lupo bakaco
                             D
dek bansaik badan mangko co iko..
         Am          C        Em
ndeh diak, bacarai juo kito jadinyo..
Am         C        Em
 bacarai juo kito jadinyo..

Reff :
 G 
  walau bapisah kito di lahia
                             D
 namun di bathin indak mandandam..
          C               Em
 di alek adiak den datang juo..

 G
  tabahnyo hati denai taguahkan
                          D
 janjian kito di tangan Tuhan..
           C              Em
 cinto taputuih di tangah jalan..

            D               Em
 sananglah adiak di tangan urang
          D                   Em
 bialah sakik den tangguang surang
             D   Am        Em
 untuk kok Tuhan.. mambari jalan..
 D        Em
  mambari jalan..

Musik : Em..D Em
        Em..D Em
        D..Em..D..Em..

Em
malangnyo nasib diak
   Em
cinto takarang sayang
D
janji nan jo denai
  C       Em
bajadi jo urang..
D
janji nan jo denai
  C       Em
bajadi jo urang..

Bm
den sadar diri lupo bakaco
                             D
dek bansaik badan mangko co iko..
         Am          C        Em
ndeh diak, bacarai juo kito jadinyo..
Am         C        Em
 bacarai juo kito jadinyo..

Reff :
 G 
  walau bapisah kito di lahia
                             D
 namun di bathin indak mandandam..
          C               Em
 di alek adiak den datang juo..

 G
  tabahnyo hati denai taguahkan
                          D
 janjian kito di tangan Tuhan..
           C              Em
 cinto taputuih di tangah jalan..

            D               Em
 sananglah adiak di tangan urang
          D                   Em
 bialah sakik den tangguang surang
             D   Am        Em
 untuk kok Tuhan.. mambari jalan..
 D        Em
  mambari jalan..

Outro : Em..D Em
        Em..D Em
        D..Em..D..Em..
        [fadeout]




Facebook


Twitter
Chord Andra Respati - Bapisah Sabalun Basandiang
Chord Kunci Gitar Terkait:
Andra Respati feat. Eno Viola - Sahabat Kusangka Cinta
Andra Respati - Setiaku Hanya Untukmu
Andra Respati - Sempurna Cinta Karenamu
Andra Respati - Senja Meresah
Andra Respati - Salah Aku Apa?
Andra Respati - Izinkan Ku Menjagamu
Andra Respati - Jadikan Aku Mantanmu
Andra Respati - Cinta Tak Berbalas
Andra Respati - Biarku Sendiri
Andra Respati - Sadis Dalam Bercinta
Andra Respati - Janji Yang Kau Dustakan
Andra Respati - Tunggu Aku Kembali
Andra Respati - Penantian Sia Sia (feat. Eno Viola)
Andra Respati - Merantau
Andra Respati - Ini Semua Salahku
Andra Respati Feat. Eno Viola - Nan Di Sayang Tunangan Urang
Andra Respati - Gagal Mendampingimu
Andra Respati - LAURA
Cinta Hilang - Andra Respati Feat. Gisma Wandira
Andra Respati feat. Gisma Wandira - Hingga Cinta Direstui

Lihat semua :
Chord Andra Respati
 "
3,Kunci Gitar Andra Respati - Baraliah Cinto Dalam Bapunyo,Kunci Gitar Andra Respati - Baraliah Cinto Dalam Bapunyo,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am C G Am
        Am C G Am
        G C G Am..

    Am
dahulu janji di buek
    Am           G
bakarang jo raso sayang
      Dm
jo cinto bakabeh arek
       G          C
ganggamlah usah lapehkan..

Int. G C G Am..

       Am
ndak saba adiak manunggu
      Am         G
dek lamo denai marantau
     Dm
basandiang adiak dahulu
    G              Am
jo urang pangganti denai..

Int. Am..

Reff :
       G            Am
 barangka padiahnyo hati
        G            Am
 kok janji lah ba ingkari
      G
 nun adiak basanang hati
     F             Am
 nan denai basusah diri..

       G           Am
 di rantau denai bajuang
    G               Am
 maubah untuang nan malang
       G
 di kampuang baralek gadang
     F        Am
 lah kawin jo urang..

       C          G
 lah buto hati jo mato
       G           Am
 nan diri sadang bapunyo
       C            G
 kok kayo dipandang mato
        G              Am
 nan bansaik dipandang hino..

Musik : Am C G Am
        Am C G Am
        G C G Am..

       Am
ndak saba adiak manunggu
      Am         G
dek lamo denai marantau
     Dm
basandiang adiak dahulu
    G              Am
jo urang pangganti denai..

Int. Am..

Reff :
       G            Am
 barangka padiahnyo hati
        G            Am
 kok janji lah ba ingkari
      G
 nun adiak basanang hati
     F             Am
 nan denai basusah diri..

       G           Am
 di rantau denai bajuang
    G               Am
 maubah untuang nan malang
       G
 di kampuang baralek gadang
     F        Am
 lah kawin jo urang..

       C          G
 lah buto hati jo mato
       G           Am
 nan diri sadang bapunyo
       C            G
 kok kayo dipandang mato
        G              Am
 nan bansaik dipandang hino..

Outro : Am C G Am
        Am C G Am
        G C G Am..
        [fadeout]



Facebook


Twitter
Chord Andra Respati - Baraliah Cinto Dalam Bapunyo
Chord Kunci Gitar Terkait:
Andra Respati - Cinto Jarak Jauah (New Acoustic)
Andra Respati - Ramadhan Bulan Ampunan
Andra Respati - Sempurna Cinta Karenamu
Andra Respati - Tangih Di Hari Rayo
Andra Respati & Elsa Pitaloka - Ketika Cinta Menangis
Andra Respati - Cinta Yang Kau Ganti
Andra Respati - Meninggalkan Luka
Andra Respati - Cinta Berbalas Luka
Andra Respati - Rasa Yang Takkan Sirna
Andra Respati - Gagal Mendampingimu
Andra Respati - Sadis Dalam Bercinta
Andra Respati - Tunggu Aku Dengan Setia
Andra Respati - Salah Aku Apa?
Andra Respati - Cinto Batapuak Sabalah Tangan
Andra Respati - Jangan Tinggalkan Aku Sayang
Andra Respati - Cinta Membawa Derita
Andra Respati feat. Eno Viola - Bersamamu Sampai Mati
Andra Respati - Taubat Sebelum Mati
Andra Respati - Kecewa Dalam Bercinta
Andra Respati & Elsa Pitaloka - Korban Perasaan

Lihat semua :
Chord Andra Respati
 "
4,Kunci Gitar Deddy Dores & Fenny Bauty - Bayang Bayang Rindu,Kunci Gitar Deddy Dores & Fenny Bauty - Bayang Bayang Rindu,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am G Am G
        F Dm E..

       Am
tak pernah lagi kudengar
     G
senandungmu
      Am
hanya bayang-bayangmu
      F
menghiasi
G                      C
sinarnya rembulan di sana
E           Am
tersenyum padaku
G          F
sabarlah menanti..
E                    Am   G
dia pun rindu akan dirimu..

Am
inginnnya kuraih
      F
semua bintang di sana
  G
untuk menceritakan
         C     E
aku yang di sini..
Am
walaupun dia jauh
  F
darimu di sana
  E                       Am A
dia akan tetap selalu setia..

Reff :
          Dm          G
 bayang-bayangmu membayang
      C
 melekat di mataku
 Dm         E         A
 seolah tak mau menghilang..

         Dm            G
 debar-debar di jantungku
   C
 menanti hadirmu
 F
 kau yang di sana
 Dm
 ku yang di sini
    E             Am  G
 rindu.. ingin bertemu..

Am
bayang-bayangmu pun
    F
selalu di anganku
G
terbawa dalam
           C   E
setiap langkahku..

Am
tak mau lepas dari
 F
ingatan di sini
  E
hanyalah kau di dalam
          E
bayang rinduku..

Musik : C G  
        Am G F G C E
        Am G F E..A..

Reff :
          Dm          G
 bayang-bayangmu membayang
      C
 melekat di mataku
 Dm         E         A
 seolah tak mau menghilang..

         Dm            G
 debar-debar di jantungku
   C
 menanti hadirmu
 F
 kau yang di sana
 Dm
 ku yang di sini
    E             Am.. Am
 rindu.. ingin bertemu..




Facebook


Twitter
Chord Deddy Dores & Fenny Bauty - Bayang Bayang Rindu
Chord Kunci Gitar Terkait:
Deddy Dores - Tabahkanlah Hatimu
Deddy Dores - Tak Ingin Gagal Lagi
Deddy Dores - Inilah Akhirnya
Lady Avisha ft. Deddy Dores - Cintaku
Deddy Dores - Matahariku (Nike Ardilla)
Deddy Dores - Rinduku Cintaku
Untuk Apa Lagi - Deddy Dores
Deddy Dores - Pertemuan
Deddy Dores - Pergi Deh
Bandung Menangis Lagi - Nafa Urbach Feat Deddy Dores

Lihat semua :
Chord Deddy DoresChord Fenny Bauty
 "
5,Kunci Gitar Aprilian - Seso Hiduik Manumpang,Kunci Gitar Aprilian - Seso Hiduik Manumpang,"
Transpose:Auto Scroll Light Mode    Dark Mode   Capo fret 4

Intro : Am G F E
        Dm Am G Am

  Am
disangko lai ka sanang..
G               Am
susah malah kironyo..
Dm
disangko ka manumpang..
G                Am
upek malah nan tibo..
Dm
mungkin dek bansaik badan..
Am
mangko denai tabuang..
     F
dunsanak bana..
G           Am
nan indak manenggang..
     F
dunsanak bana..
G           Am
nan indak manenggang..

Int. F G Am..

    Am
den gumam isak jo tangih..
    G                Am
den tahan ka dalam dado..
Dm
apo nan tajadi..
G                  Am
bia denai tangguangkan..
Dm
baharok kasiah sayang..
Am
padiah denai rasokan..
   F        G
oi ayah, oi mandeh
    Am
maafkan denai..
  F        G
padihnyo hiduik
            Am
nan den tangguangkan..

Int. F G Am..

Reff :
 C                    Dm
  walaupun sakit dirantau urang
          F        G       Am
 susah jo sanang denai tangguangkan..
 C                     Dm
  pasannyo mandeh ka diri nan ko
          F   G     Am
 indak ka de..nai lupokan..

 Dm                         Am
  susahnya bana hiduik manumpang
                    F
 dunsanak balanteh angan..
            E
 bialah den tahankan..
 Dm                         Am
  kok tabangkik batang tarandam
                       F
 mandeh ka denai sanangkan..
          E
 namunnyo kampuang
                Am
 pasti ka den jalan..

Musik : Am G F E
        Dm Am G Am

    Am
den gumam isak jo tangih..
    G                Am
den tahan ka dalam dado..
Dm
apo nan tajadi..
G                  Am
bia denai tangguangkan..
Dm
baharok kasiah sayang..
Am
padiah denai rasokan..
   F        G
oi ayah, oi mandeh
    Am
maafkan denai..
  F        G
padihnyo hiduik
            Am
nan den tangguangkan..

Int. F G Am..

Reff :
 C                    Dm
  walaupun sakit dirantau urang
          F        G       Am
 susah jo sanang denai tangguangkan..
 C                     Dm
  pasannyo mandeh ka diri nan ko
          F   G     Am
 indak ka de..nai lupokan..

 Dm                         Am
  susahnya bana hiduik manumpang
                    F
 dunsanak balanteh angan..
            E
 bialah den tahankan..
 Dm                         Am
  kok tabangkik batang tarandam
                       F
 mandeh ka denai sanangkan..
          E
 namunnyo kampuang
                Am
 pasti ka den jalan..

Outro : Am G F E
        Dm Am G Am
        [fadeout]




Facebook


Twitter
Chord Aprilian - Seso Hiduik Manumpang
Chord Kunci Gitar Terkait:
Aprilian feat. Fany Zee - Rinduku Rindumu Satu Cinta
Fauzana & Aprilian - Anugerah Cinta
Aprilian - Hatiku Merayu
Aprilian - Gurauan Cinta
Hayati Kalasa ft Aprilian - Janji Tapisah Rantau
Hayati Kalasa ft Aprilian - Kasiah Tadorong Sayang Talanjua
Aprilian - Sang Pencipta
Aprilian - Bahagiamu Lukaku
Fany Zee feat. Aprilian - Niaik Suci Panabuih Janji
Aprilian ft. Hayati Kalasa - Balun Patuik Bacinto
Aprilian feat. Fany Zee - Selendang Biru
Aprilian - Setiaku Tiada Arti
Aprilian feat. Fany Zee - Cinta Terbelenggu
Aprilian - Kekasih Yang Sempurna
Fauzana feat. Aprilian - Cinta Kasih Idaman
Fauzana & Aprilian - Satu Rasa Satu Cinta
Fany Zee feat. Aprilian - Akhiri Luko Dihati
Aprilian feat. Fany Zee - Cinta Untukmu Sayang
Aprilian - Sebaris Kata Indah
Inai Pintak Rang Tuo - Anyqu feat. Aprilian

Lihat semua :
Chord Aprilian
 "
6,Kunci Gitar Woro Widowati - Cukup,Kunci Gitar Woro Widowati - Cukup,"
Transpose:Auto Scroll Light Mode    Dark Mode   Capo fret 2

Intro : Am….

Am              Em
ojo di kiro aku ra ngerti..
  F                      C
tumindak salahmu ning mburi..
 Dm                  Am
aku ngerti kowe.. gandeng ro liyane..
  F              E
cetho.. nyolok netro..

Am                   Em
cukup ra bakal tak gadhang bali..
        F                  C
emang batin yen mung dipiloro..
 Dm                   Am
ora mung sepisan.. lambemu mblenjani..
  F        E          Am  E -D E
pupus.. trimo tak pungkasi..

Reff :
   A           Amaj7
 cukup.. ora guno tak tangisi..
    F#m
 nrimo.. kanthi ikhlas jroning dodo..
   D         C#m            Bm
 kesal..ahan yang.. tak mungkin..
     E
 ku ulang..

    A          Amaj7
 janji.. aku bakal ngebuktekke..
  F#m
 iso.. entuk sing luwih gemati..
    D         C#m       Bm
 nentrem..ke ati.. lan tulus..
       E
 nresnani..

Musik : A Amaj7 F#m..
        D C#m Bm Dm E..

Am                   Em
cukup ra bakal tak gadang bali..
        F                  C
emang batin yen mung dipiloro..
 Dm                   Am
ora mung sepisan.. lambemu mblenjani..
  F         E          Am  E -D E
pupus.. terimo tak pungkasi..

Reff :
   A           Amaj7
 cukup.. ora guno tak tangisi..
   F#m
 lungo.. kanthi ikhlas jroning dodo..
   D         C#m            Bm
 kesal..ahan yang.. tak mungkin..
     E
 ku ulang..

    A          Amaj7
 janji.. aku bakal ngebuktekke..
  F#m
 iso.. entuk sing luwih gemati..
    D         C#m        Bm
 nentrem..ke ati.. lan tulus..
       E
 nresnani..
    D         C#m        Bm Dm
 nentrem..ke ati.. lan tulus..
       E
 nresnani..




Facebook


Twitter
Chord Woro Widowati - Cukup
Chord Kunci Gitar Terkait:
Kang Ipin Ft. Woro Widowati - Raiso Nglaleke
Woro Widowati - Sekuat Atiku
Woro Widowati - Ora Luntur
MOZA - Malu Malu Tapi Mau (Cover Woro Widowati)
Woro Widowati - Angin Wengi
Woro Widowati - Dudu Pilihanmu
Woro Widowati - Cinta Semu
Ndarboy Genk - Ojo Nangis (Cover Woro Widowati)
Ronz Asmara Feat. Woro Widowati - Mrebes Mili
Woro Widowati - Yaa Rasulullah
Ilux ID feat. Woro Widowati - Durung Sanggup Lali
Woro Widowati - Angin Dalu
Woro Widowati - Mati Urip
Putih Abu Abu - Sudahi Saja (ft. Woro Widowati)
Woro Widowati - Ikhlas Ngenteni
Woro Widowati - Siji Saklawase
Woro Widowati - Rindu Ibu
Woro Widowati - Jangan Lupa Bahagia
Woro Widowati - Cahaya Bintang
Woro Widowati - Alun Alun Madiun

Lihat semua :
Chord Woro Widowati
 "
7,Kunci Gitar 3Pemuda Berbahaya - Gara Gara Pandemi,Kunci Gitar 3Pemuda Berbahaya - Gara Gara Pandemi,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : F F F C G

    C
resesi, resesi, resesi
    C             G
resesi, gara gara pandemi
        F
dulur kuring mah nu laleutik
       G         C
loba pisan anu kabetrik..

     C
bantuan, bantuan, bantuan
     C                    G
bantuan, kuring mah kaliwatan
       F
sok karunya kanu teu boga
         G         C
lapar henteu.. kabagean..

    F
pagawe nagri..
     F              C
beda jeung burung kuli..
    F            G
sanajan cicing ge..
               G
puguh aya gajih na aya duit na
C
heh lada!..

Reff :
     C
 resesi, resesi, resesi
     C             G
 resesi, gara gara pandemi
         F
 dulur kuring mah nu laleutik
        G         C
 loba pisan anu kabetrik..

Musik : C..G F..G C G

Reff :
     C
 resesi, resesi, resesi
     C             G
 resesi, gara gara pandemi
         F
 dulur kuring mah nu laleutik
        G         C
 loba pisan anu kabetrik..

      C
 bantuan, bantuan, bantuan
      C                    G
 bantuan, kuring mah kaliwatan
        F
 sok karunya kanu teu boga
          G         C
 lapar henteu.. kabagean..

    F
pagawe nagri..
     F              C
beda jeung burung kuli..
    F            G
sanajan cicing ge..
                    G
puguh bulanan nan ge aya euy!
               C
duit saeutik eutikeun ge..

Reff :
     C
 resesi, resesi, resesi
     C             G
 resesi, gara gara pandemi
     F            G        C
 patalepa sumebar.. saalam dunya
 F                G             C
  patalepa.. sumebar.. saalam dunya..



Facebook


Twitter
Chord 3Pemuda Berbahaya - Gara Gara Pandemi
Chord Kunci Gitar Terkait:
3Pemuda Berbahaya - Nyo'o Hape

Lihat semua :
Chord 3Pemuda Berbahaya
 "
