,artiss,juduls,chords
0,Kunci Gitar Vicky Salamor - Cinta Beda Agama,Kunci Gitar Vicky Salamor - Cinta Beda Agama,"




(Intro) C  F  G  C G
        C  F  G  C  F G

C
sekarang dan selamanya
F
beta yakin cuma ale
     G       -F       C
yang terbaik.. paling terbaik..

C
cinta su di tengah jalan
F
seng mungkin beta akhiri
    G        -F        C
hubungan ini.. nona jantong hati

C G/B Am
      biar orang tau
                  F
katong berbeda sayang
                C
tapi beta tetap cinta..
            G
walau beda agama..

-C Am
   terserah dong semua
                  F
mo bilang apa dibalakang
              C
beta seng paduli..
              G  F G
beta tetap cinta..

(Chorus)
                  C
nona par beta se anugerah
            F
dari yang Kuasa..
                 C
percaya beda keyakinan..
                    G
tapi se takdir voor beta..
                   C
doa par nona tulus suci
              F
mau sehidup semati..
            G
katong pung cinta..
             C
satukan perbedaan..

(Intro) C  F  G  C

C
sekarang dan selamanya
F
beta yakin cuma ale
     G       -F       C
yang terbaik.. paling terbaik..

C
cinta su di tengah jalan
F
seng mungkin beta akhiri
    G        -F        C
hubungan ini.. nona jantong hati

C G/B Am
      biar orang tau
                  F
katong berbeda sayang
                C
tapi beta tetap cinta..
            G
walau beda agama.. oh..

Am
terserah dong semua 
                  F
mo bilang apa dibalakang
              C
beta seng paduli..
              G  F G
beta tetap cinta..

(Chorus)
                  C
nona par beta se anugerah
            F
dari yang Kuasa..
                 C
percaya beda keyakinan..
                    G
tapi se takdir voor beta..
                   C
doa par nona tulus suci
              F
mau sehidup semati..
            G
katong pung cinta..
             Am   G/B C
satukan perbedaan..

(Intro) Am G/B Bb F G

Am
biar orang tau
                  F
katong berbeda sayang
                C
tapi beta tetap cinta..
            G
walau beda agama..

Am
terserah dong semua
                  F
mo bilang apa dibalakang
              C
beta seng paduli..
              G  F G
beta tetap cinta..

(Chorus)
                  C
nona par beta se anugerah
            F
dari yang Kuasa..
                 C
percaya beda keyakinan..
                    G
tapi se takdir voor beta..
F   -Em      -Dm   -C
 doa par nona tulus suci
              F
mau sehidup semati..
            C
katong pung cinta..
G             C
 satukan perbedaan..

F        G
 katong pung cinta..
             C  
satukan perbedaan..

(Outro) F  C

Lihat Semua :
Chord Vicky Salamor  








Vicky Salamor
Chord Kunci Gitar lainnya:


Vicky Salamor - Kepastian


Vicky Salamor - Waktu Dan Rasa


Vicky Salamor - Langit Yang Sama


Vicky Salamor - Beta Masih Butuh


Vicky Salamor feat. Nuel Shineloe - Labil


Vicky Salamor - Sulit


Vicky Salamor - Orang Ketiga


Vicky Salamor - Tuhan Beta Mau Dia


Vicky Salamor - Menanti


"
1,Kunci Gitar Vicky Salamor - Cinta Beda Agama,Kunci Gitar Vicky Salamor - Cinta Beda Agama,"




(Intro) C  F  G  C G
        C  F  G  C  F G

C
sekarang dan selamanya
F
beta yakin cuma ale
     G       -F       C
yang terbaik.. paling terbaik..

C
cinta su di tengah jalan
F
seng mungkin beta akhiri
    G        -F        C
hubungan ini.. nona jantong hati

C G/B Am
      biar orang tau
                  F
katong berbeda sayang
                C
tapi beta tetap cinta..
            G
walau beda agama..

-C Am
   terserah dong semua
                  F
mo bilang apa dibalakang
              C
beta seng paduli..
              G  F G
beta tetap cinta..

(Chorus)
                  C
nona par beta se anugerah
            F
dari yang Kuasa..
                 C
percaya beda keyakinan..
                    G
tapi se takdir voor beta..
                   C
doa par nona tulus suci
              F
mau sehidup semati..
            G
katong pung cinta..
             C
satukan perbedaan..

(Intro) C  F  G  C

C
sekarang dan selamanya
F
beta yakin cuma ale
     G       -F       C
yang terbaik.. paling terbaik..

C
cinta su di tengah jalan
F
seng mungkin beta akhiri
    G        -F        C
hubungan ini.. nona jantong hati

C G/B Am
      biar orang tau
                  F
katong berbeda sayang
                C
tapi beta tetap cinta..
            G
walau beda agama.. oh..

Am
terserah dong semua 
                  F
mo bilang apa dibalakang
              C
beta seng paduli..
              G  F G
beta tetap cinta..

(Chorus)
                  C
nona par beta se anugerah
            F
dari yang Kuasa..
                 C
percaya beda keyakinan..
                    G
tapi se takdir voor beta..
                   C
doa par nona tulus suci
              F
mau sehidup semati..
            G
katong pung cinta..
             Am   G/B C
satukan perbedaan..

(Intro) Am G/B Bb F G

Am
biar orang tau
                  F
katong berbeda sayang
                C
tapi beta tetap cinta..
            G
walau beda agama..

Am
terserah dong semua
                  F
mo bilang apa dibalakang
              C
beta seng paduli..
              G  F G
beta tetap cinta..

(Chorus)
                  C
nona par beta se anugerah
            F
dari yang Kuasa..
                 C
percaya beda keyakinan..
                    G
tapi se takdir voor beta..
F   -Em      -Dm   -C
 doa par nona tulus suci
              F
mau sehidup semati..
            C
katong pung cinta..
G             C
 satukan perbedaan..

F        G
 katong pung cinta..
             C  
satukan perbedaan..

(Outro) F  C

Lihat Semua :
Chord Vicky Salamor  








Vicky Salamor
Chord Kunci Gitar lainnya:


Vicky Salamor - Kepastian


Vicky Salamor - Waktu Dan Rasa


Vicky Salamor - Langit Yang Sama


Vicky Salamor - Beta Masih Butuh


Vicky Salamor feat. Nuel Shineloe - Labil


Vicky Salamor - Sulit


Vicky Salamor - Orang Ketiga


Vicky Salamor - Tuhan Beta Mau Dia


Vicky Salamor - Menanti


"
2,Kunci Gitar Ilir7 - Sella Selli,Kunci Gitar Ilir7 - Sella Selli,"




Capo di fret 2

(Intro) G C Am D

   G
sella maafkanlah aku
  C              D
telah sakiti hatimu..
Am             Em            D
maafkan diriku tak bisa jaga cintaku..

   G
selli maafkanlah aku
  C               D
telah mengkhianatimu..
Am             Em             D
maafkan diriku tak bisa setia padamu

       C            D
kuatkanlah dirimu sayang..
        C            D
sabarkanlah hatimu sayang..

(Chorus)
G
sella tolong dengar-dengarkan aku
C
selli juga tolong dengarkan aku
  Am
sesungguhnya aku..
  Em                   D
punya kekasih selain kamu..

G
maaf-maaf ku membagi cintaku
C
maaf-maaf bila semua ku madu
  Am         D              G     C
maaf bila nanti kau jadi mantanku

   G
selli maafkanlah aku
  C               D
telah mengkhianatimu..
Am             Em             D
maafkan diriku tak bisa setia padamu

       C            D
kuatkanlah dirimu sayang..
        C            D
sabarkanlah hatimu sayang..

(Int.) G  C D
       Am Em D

(Chorus)
G
sella tolong dengar-dengarkan aku
C
selli juga tolong dengarkan aku
  Am
sesungguhnya aku..
  Em                   D
punya kekasih selain kamu.. hoo..

G
sella tolong dengar-dengarkan aku
C
selli juga tolong dengarkan aku
  Am
sesungguhnya aku..
  Em                   D Em F#m G Am
punya kekasih selain kamu..

G
maaf-maaf ku membagi cintaku
C
maaf-maaf bila semua ku madu
  Am         D             (G)
maaf bila nanti kau jadi mantanku

G
sella tolong dengar-dengarkan aku
C
selli juga tolong dengarkan aku
  Am
sesungguhnya aku..
  Em                   D Em F#m G Am
punya kekasih selain kamu..     hoo..

G
maaf-maaf ku membagi cintaku
C
maaf-maaf bila semua ku madu
  Am         D             (G)
maaf bila nanti kau jadi mantanku

G
 (sella sella sella sella)
     C
howo wo..oo.. (selli selli selli selli)
            G
kau jadi mantanku
(sella sella sella sella)
   C
oo wo.. (selli selli selli selli)
                G7
kau jadi mantan ku..





(Intro) A D Bm E

   A
sella maafkanlah aku
  D              E
telah sakiti hatimu..
Bm             F#m           E
maafkan diriku tak bisa jaga cintaku..

   A
selli maafkanlah aku
  D               E
telah mengkhianatimu..
Bm             F#m            E
maafkan diriku tak bisa setia padamu

       D            E
kuatkanlah dirimu sayang..
        D            E
sabarkanlah hatimu sayang..

(Chorus)
A
sella tolong dengar-dengarkan aku
D
selli juga tolong dengarkan aku
  Bm
sesungguhnya aku..
  F#m                  E
punya kekasih selain kamu..

A
maaf-maaf ku membagi cintaku
D
maaf-maaf bila semua ku madu
  Bm         E              A     D
maaf bila nanti kau jadi mantanku

   A
selli maafkanlah aku
  D               E
telah mengkhianatimu..
Bm             F#m            E
maafkan diriku tak bisa setia padamu

       D            E
kuatkanlah dirimu sayang..
        D            E
sabarkanlah hatimu sayang..

(Int.) A  D E
       Bm F#m E

(Chorus)
A
sella tolong dengar-dengarkan aku
D
selli juga tolong dengarkan aku
  Bm
sesungguhnya aku..
  F#m                  E
punya kekasih selain kamu.. hoo..

A
sella tolong dengar-dengarkan aku
D
selli juga tolong dengarkan aku
  Bm
sesungguhnya aku..
  F#m                  E F#m G#m A Bm
punya kekasih selain kamu..

A
maaf-maaf ku membagi cintaku
D
maaf-maaf bila semua ku madu
  Bm         E             (A)
maaf bila nanti kau jadi mantanku

A
sella tolong dengar-dengarkan aku
D
selli juga tolong dengarkan aku
  Bm
sesungguhnya aku..
  F#m                  E F#m G#m A Bm
punya kekasih selain kamu..      hoo..

A
maaf-maaf ku membagi cintaku
D
maaf-maaf bila semua ku madu
  Bm         E             (A)
maaf bila nanti kau jadi mantanku

A
 (sella sella sella sella)
     D
howo wo..oo.. (selli selli selli selli)
            A
kau jadi mantanku
(sella sella sella sella)
   D
oo wo.. (selli selli selli selli)
                A7
kau jadi mantan ku..

Lihat Semua :
Chord ILIR7  








ILIR7
Chord Kunci Gitar lainnya:


Ilir7 - Kekasih Gelap


Ilir7 - Sakit Sungguh Sakit


ILIR7 - Rezeki Anak Sholeh


Ilir 7 - Orang Ketiga


ILIR 7 - Salah Apa Aku


ILIR7 - Apa Salahku Sayang


ILIR7 - Sandiwara


Chord ILIR7 - Sujudku


Chord ILIR7 - Tolong


Chord ILIR7 - Jangan Kau Coba


Chord ILIR7 - Cinta Terlarang


"
3,Kunci Gitar Dj Qhelfin - Sory Banyak-Banyak,Kunci Gitar Dj Qhelfin - Sory Banyak-Banyak,"




Capo di fret 3

(Intro) G C Em D

      G
waktu kita pacaran
      C
kau tidak perhatian
         Em
sekarang kita udahan
     D
kamu minta balikan
       G
i am sory banyak banyak
      C
kau sudah tidak enak
        Em
stock gwe masih banyak
      D
kau sudah tidak layak

(one two three ah)

(Intro) G C Em D
        G C Em D
        G C Em D
        G C Em D G

     G                    C
dulu memang kamu paling menawan
              Em
manis tak ada lawan
       D                   G
sampai-sampai aku jadi penasaran
              C
lanjut kita pacaran
              Em
kamu sering marahan
         D                  G
kau cari alasan agar kita bubaran

                C
sekarang kau sendiri yang nyesal
Em           D
 aku dan dia kok kamu kesal
G              C
 kau minta aku kembali lagi
     Em
sory ku tidak bisa
       D
karena banyak yang antri

(Reff)
      G
waktu kita pacaran
      C
kau tidak perhatian
         Em
sekarang kita udahan
     D
kamu minta balikan
       G
i am sory banyak banyak
      C
kau sudah tidak enak
        Em
stock gwe masih banyak
      D
kau sudah tidak layak

                 G
kau sudah tidak enak
                  G
kau sudah tidak layak
                   G   C Em D
i am sory banyak banyak

(Int.) G C Em D
              (one two three ah)
       G C Em D
       G C Em D

     G                    C
dulu memang kamu paling menawan
              Em
manis tak ada lawan
       D                   G
sampai-sampai aku jadi penasaran
              C
lanjut kita pacaran
              Em
kamu sering marahan
         D                  G
kau cari alasan agar kita bubaran

                C
sekarang kau sendiri yang nyesal
Em           D
 aku dan dia kok kamu kesal
G              C
 kau minta aku kembali lagi
     Em
sory ku tidak bisa
       D
karena banyak yang antri

(Reff)
      G
waktu kita pacaran
      C
kau tidak perhatian
         Em
sekarang kita udahan
     D
kamu minta balikan
       G
i am sory banyak banyak
      C
kau sudah tidak enak
        Em
stock gwe masih banyak
      D
kau sudah tidak layak

(Intro) G C Em D
        G C Em D
        G C Em D
        G C Em D G

(Reff)
      G
waktu kita pacaran
      C
kau tidak perhatian
         Em
sekarang kita udahan
     D
kamu minta balikan
       G
i am sory banyak banyak
      C
kau sudah tidak enak
        Em
stock gwe masih banyak
      D
kau sudah tidak layak

      G
waktu kita pacaran
      C
kau tidak perhatian
         Em
sekarang kita udahan
     D
kamu minta balikan
       G
i am sory banyak banyak
      C
kau sudah tidak enak
        Em
stock gwe masih banyak
      D
kau sudah tidak layak

(one two three ah)

(Outro) G C Em D
        G C Em D
               (one two three ah)
        G C Em D
        G C Em D G





(Intro) A# D# Gm F

      A#
waktu kita pacaran
      D#
kau tidak perhatian
         Gm
sekarang kita udahan
     F
kamu minta balikan
       A#
i am sory banyak banyak
      D#
kau sudah tidak enak
        Gm
stock gwe masih banyak
      F
kau sudah tidak layak

(one two three ah)

(Intro) A# D# Gm F
        A# D# Gm F
        A# D# Gm F
        A# D# Gm F A#

     A#                   D#
dulu memang kamu paling menawan
              Gm
manis tak ada lawan
       F                   A#
sampai-sampai aku jadi penasaran
              D#
lanjut kita pacaran
              Gm
kamu sering marahan
         F                  A#
kau cari alasan agar kita bubaran

                D#
sekarang kau sendiri yang nyesal
Gm           F
 aku dan dia kok kamu kesal
A#             D#
 kau minta aku kembali lagi
     Gm
sory ku tidak bisa
       F
karena banyak yang antri

(Reff)
      A#
waktu kita pacaran
      D#
kau tidak perhatian
         Gm
sekarang kita udahan
     F
kamu minta balikan
       A#
i am sory banyak banyak
      D#
kau sudah tidak enak
        Gm
stock gwe masih banyak
      F
kau sudah tidak layak

                 A#
kau sudah tidak enak
                  A#
kau sudah tidak layak
                   A#  D# Gm F
i am sory banyak banyak

(Int.) A# D# Gm F
                 (one two three ah)
       A# D# Gm F
       A# D# Gm F

     A#                   D#
dulu memang kamu paling menawan
              Gm
manis tak ada lawan
       F                   A#
sampai-sampai aku jadi penasaran
              D#
lanjut kita pacaran
              Gm
kamu sering marahan
         F                  A#
kau cari alasan agar kita bubaran

                D#
sekarang kau sendiri yang nyesal
Gm           F
 aku dan dia kok kamu kesal
A#             D#
 kau minta aku kembali lagi
     Gm
sory ku tidak bisa
       F
karena banyak yang antri

(Reff)
      A#
waktu kita pacaran
      D#
kau tidak perhatian
         Gm
sekarang kita udahan
     F
kamu minta balikan
       A#
i am sory banyak banyak
      D#
kau sudah tidak enak
        Gm
stock gwe masih banyak
      F
kau sudah tidak layak

(Intro) A# D# Gm F
        A# D# Gm F
        A# D# Gm F
        A# D# Gm F A#

(Reff)
      A#
waktu kita pacaran
      D#
kau tidak perhatian
         Gm
sekarang kita udahan
     F
kamu minta balikan
       A#
i am sory banyak banyak
      D#
kau sudah tidak enak
        Gm
stock gwe masih banyak
      F
kau sudah tidak layak

      A#
waktu kita pacaran
      D#
kau tidak perhatian
         Gm
sekarang kita udahan
     F
kamu minta balikan
       A#
i am sory banyak banyak
      D#
kau sudah tidak enak
        Gm
stock gwe masih banyak
      F
kau sudah tidak layak

(one two three ah)

(Outro) A# D# Gm F
        A# D# Gm F
                  (one two three ah)
        A# D# Gm F
        A# D# Gm F A#

Lihat Semua :
Chord DJ Qhelfin  








DJ Qhelfin
Chord Kunci Gitar lainnya:


DJ Qhelfin - Luka Tak Berdarah


Dj Qhelfin - Tolong Ko Percaya


Dj Qhelfin - Atur Jam Tayang


Dj Qhelfin - Jaga Mata Jaga Hati


DJ Qhelfin - Dunia Berduka


DJ Qhelfin - Mantan Kepo


DJ Qhelfin - Happy Ajalah (Santai) Ft. Gafar


"
4,Kunci Gitar Victor Hutabarat - Sai Anju Ma Au,Kunci Gitar Victor Hutabarat - Sai Anju Ma Au,"




F            C
 sai anju ma au..
            G            C
sai anju ma au.. ito hasian..
F            C
 sai anju ma au..
            G             C   G
sai anju ma au.. ito na lagu..

C
aha do alana..
C                 C
dia do bossirna hasian..
-F C                        G
    umbahen sai muruk ho tu au..
G
 molo tung adong nasalah nahubahem
G                   C      Dm G
 denggan pasingot hasian.. hmmm..

C
molo hurimangi
C                 C
pambahenanmi.. na tu au..
-F C                    Dm
    nga tung maniak ate-atekki
G
 sipata bossir soada namai
G                C       G
 dibahekko mangarsak au..

(Chorus)
  C
molo.. adong nasalah
C                      F
 manang na hurang pambahenaki..
            C
sai anju ma au..
            G          C
sai anju ma au.. ito hasian..
F            C
 sai anju ma au..
            G             C   G
sai anju ma au.. ito na lagu..

(Int.) C F C G C

F            C
 sai anju ma au..
            G             C   G
sai anju ma au.. ito na lagu..

C
molo hurimangi
C                 C
pambahenanmi.. na tu au..
-F C                    Dm
    nga tung maniak ate-atekki
G
 sipata bossir soada namai
G                C       G
 dibahekko mangarsak au..

(Chorus)
  C
molo.. adong nasalah
C                      F
 manang na hurang pambahenaki..
            C
sai anju ma au..
            G          C
sai anju ma au.. ito hasian..
F            C
 sai anju ma au..
            G             C   G
sai anju ma au.. ito na lagu..

      F               C
hoo..oo.. sai anju ma au
            G             C
sai anju ma au.. ito na lagu..

(Outro) F G C G C

Lihat Semua :
Chord Victor Hutabarat  








Victor Hutabarat
Chord Kunci Gitar lainnya:


Victor Hutabarat - Fatwa Pujangga


"
5,Kunci Gitar Aftershine - Jomblo Bebas,Kunci Gitar Aftershine - Jomblo Bebas,"




Capo di fret 4

(Intro) F G C Am Dm G C

C             F       C
 loro ning njero ati iki..
C        F            G
 mergo kowe sing njalari..
F         G    C     G/B   Am
 tresno tulus.. sing tak jogo
 Dm           G        C
ora nyongko kowe iso tego..

(Intro) F G C

C         F         C
 aku mung iso nggeguyu..
C            F          G
 leh ku ngerasakke polahmu..
F        G           C       G/B Am
 lungamu ninggalke loro ning atiku..
  Dm
kowe ngarang cerito..
      G                  C
yen kabeh iki.. mau salahku..

(Chorus)
           F
wes bola-bali..
     G               C
kowe mung ngobral janji
Am        Dm
lambemu lamis..
        G         C
nyatane ra ono bukti..
              F
wes tak ikhlaske..
           G        C
senadyan nggerus atine..
Am        Dm
nyawang kowe..
      G            C
pamer sing anyar kae..

        F         G          C
ora masalah.. ora tak gawe susah
Am        Dm
sleman jembar..
        G           C
jogja luas.. jomblo bebas..
            F
dan ora masalah..
    G          C
ora tak gawe susah..
Am        Dm
sleman jembar..
        G           C
jogja luas.. jomblo bebas

(Int.) F G C Am Dm G C
       F G C Am Dm G C

C      F          C
 saiki aku ngrasakke..
C       F          G
 jebule yo penak dewe..
F        G      C      G/B  Am
 lungo dewe.. bebas ngopo wae..
 Dm
ora ono kowe..
     G                C
nyatane aku.. biasa wae..

(Chorus)
           F
wes bola-bali..
     G               C
kowe mung ngobral janji
Am        Dm
lambemu lamis..
        G         C
nyatane ra ono bukti..
              F
wes tak ikhlaske..
           G        C
senadyan nggerus atine..
Am        Dm
nyawang kowe..
      G            C
pamer sing anyar kae..

        F         G          C
ora masalah.. ora tak gawe susah
Am        Dm
sleman jembar..
        G           C
jogja luas.. jomblo bebas..
        F         G          C
ora masalah.. ora tak gawe susah
Am        Dm
sleman jembar..
        G           C
jogja luas.. jomblo bebas

            F
dan ora masalah..
    G          C
ora tak gawe susah..
Am        Dm
sleman jembar..
        G           C
jogja luas.. jomblo bebas
Am        Dm
sleman jembar..
        G             C
jogja luas.. jomblo bebas..
   Dm                 G
sleman jembar jogja luas
       C
jomblo bebas..

Lihat Semua :
Chord Aftershine  








Aftershine
Chord Kunci Gitar lainnya:


Aftershine - Ngati Ati (feat. Maulida)


Ora Iso Lali - Aftershine feat. Damara De


Derradru feat. Aftershine - Pujaan Ati


Aftershine - Buruh COD


AKD Band feat. Aftershine - Akhire Pisahan


Aftershine feat. Damara De - Aku Ikhlas


Aftershine - Aku Sing Lungo


Aftershine Feat. Damara.de - Yowes Modaro


"
6,Kunci Gitar Corazon - Nasibku,Kunci Gitar Corazon - Nasibku,"




Capo di fret 3

(Intro) Am  Em  F  C G
        Am  Em  F  C G

C             Am
loro rasane.. ati iki..
   F                       G
krungu kabar kowe wes oleh ganti
C                    Am
rasane abot.. kowe lungo ninggal aku
          F                       G
ra ngrasakke ku berjuang nggo awakmu..
               C
nggawe loro atiku..

 C                    Am
aku nyubo lilo.. kowe karo wong liyo
    F                     G
senajan aku hurung iso nrimo..
   Em              Am
pancen.. uwis nasibku..
  Em                Am
dadi.. korban tresnomu..
       F           G         C
cukup aku wae sing nompo larane..

(Chorus)
F         G          Em
wis.. tak lilak-lilakke
  Am        F
kowe karo kae
    G          C       C7
aku wae sing dadi korbane..
    F      G        Em   Am
senajan.. atiku rasane loro
      F       G           C  C7
aku kudu.. ikhlas lan legowo..

(Int.) F G Em Am F G C C7
       F G Em Am F G C C7

(Chorus)
F       G     Em        Am
rumangsamu atiku seko watu
       F    G         C  C7
di larani.. setiap waktu..
  F         G      Em          Am
kowe karo kae, aku tak golek dewe
        F             G        C   C7
aku wes ra betah, aku trimo ngalah..

F         G          Em
wis.. tak lilak-lilakke
  Am        F
kowe karo kae
    G          C       C7
aku wae sing dadi korbane..
    F      G        Em   Am
senajan.. atiku rasane loro
      F       G           C
aku kudu.. ikhlas lan legowo..
      F       G           C
aku kudu.. ikhlas lan legowo..





(Intro) Cm  Gm  G#  D# A#
        Cm  Gm  G#  D# A#

D#            Cm
loro rasane.. ati iki..
   G#                      A#
krungu kabar kowe wes oleh ganti
D#                   Cm
rasane abot.. kowe lungo ninggal aku
          G#                      A#
ra ngrasakke ku berjuang nggo awakmu..
               D#
nggawe loro atiku..

 D#                   Cm
aku nyubo lilo.. kowe karo wong liyo
    G#                    A#
senajan aku hurung iso nrimo..
   Gm              Cm
pancen.. uwis nasibku..
  Gm                Cm
dadi.. korban tresnomu..
       G#          A#        D#
cukup aku wae sing nompo larane..

(Chorus)
G#        A#         Gm
wis.. tak lilak-lilakke
  Cm        G#
kowe karo kae
    A#         D#      D#7
aku wae sing dadi korbane..
    G#     A#       Gm   Cm
senajan.. atiku rasane loro
      G#      A#          D# D#7
aku kudu.. ikhlas lan legowo..

(Int.) G# A# Gm Cm G# A# D# D#7
       G# A# Gm Cm G# A# D# D#7

(Chorus)
G#      A#    Gm        Cm
rumangsamu atiku seko watu
       G#   A#        D# D#7
di larani.. setiap waktu..
  G#        A#     Gm          Cm
kowe karo kae, aku tak golek dewe
        G#            A#       D#  D#7
aku wes ra betah, aku trimo ngalah..

G#        A#         Gm
wis.. tak lilak-lilakke
  Cm        G#
kowe karo kae
    A#         D#      D#7
aku wae sing dadi korbane..
    G#     A#       Gm   Cm
senajan.. atiku rasane loro
      G#      A#          D#
aku kudu.. ikhlas lan legowo..
      G#      A#          D#
aku kudu.. ikhlas lan legowo..

Lihat Semua :
Chord Corazon  








Corazon
Chord Kunci Gitar lainnya:


Corazon - Wes Bubar


Corazon - Lali Aku Sing Ngancani


Corazon - Wis Ra Sayang


Corazon - Aku Nduwe Roso


Corazon - Tresnoku Ra Bakal Ilang


Corazon - Janjine Ora Ono Nyatane


Corazon - Stress Pikir


Corazon - Tresnoku Selawase


Corazon - Ngobati Loroku


Corazon - Salah Roso


Corazon - Wis Ra Sayang


Corazon - Bakal Tak Tompo


Corazon - LDR (Lungguh Dadi Ratuku)


"
7,Kunci Gitar Corazon - Tresnoku Selawase,Kunci Gitar Corazon - Tresnoku Selawase,"




Capo di fret 2

(Intro) C G Am Em
        F C Dm G C

 C                             G
aku ngerti tresnomu dudu nggo aku..
            Am                  Em
nanging tresnomu malah nggo liyane..
  F      G    C      G/B   Am
padahal aku.. sing selalu ono..
         F        G         C
dinggo kowe opo wae tak lakoni..

  C                     G
seprene suwene tak juangke..
        Am             Em
jebul selama iki raono hasile
         F        G
mung nggawe aku kesel..
 C         Am
ati dadi ruwet..
        F         G       C
mikir kowe.. mung marai mumet..

 F            G       C           Am
aku pancen kleru.. ngarepke tresnomu
        Dm       G
jebul tekan seprene
         C
aku mung pelampiasanmu
  F       G      C           Am
raono hasile.. kabeh mung muspro
     Dm        G       C
usahaku.. mung disio-sio..

(Int.) C G Am Em
       F C Dm G C

(Chorus)
      C        G
tresnoku selawase..
   Am          Em
ra mung ono lambe..
        F             C
cukup siji nyanding kowe..
   Dm       G
atiku uwis ayem
          C          G
nanging kowe ora ngroso
     Am            Em
kowe sing tak karepke
        F         C
malah kowe ro liyane
         Dm
mending aku mundur
     G          C
ndak mung soyo ajur..

  C                     G
seprene suwene tak juangke..
        Am             Em
jebul selama iki raono hasile
         F        G
mung nggawe aku kesel..
 C         Am
ati dadi ruwet..
        F         G       C
mikir kowe.. mung marai mumet..

(Chorus)
      C        G
tresnoku selawase..
   Am          Em
ra mung ono lambe..
        F             C
cukup siji nyanding kowe..
   Dm       G
atiku uwis ayem
          C          G
nanging kowe ora ngroso
     Am            Em
kowe sing tak karepke
        F         C
malah kowe ro liyane
         Dm
mending aku mundur
     G          C
ndak mung soyo ajur..

      C        G
tresnoku selawase..
   Am          Em
ra mung ono lambe..
        F             C
cukup siji nyanding kowe..
   Dm       G
atiku uwis ayem
          C          G
nanging kowe ora ngroso
     Am            Em
kowe sing tak karepke
        F         C
malah kowe ro liyane
         Dm
mending aku mundur
     G          C
ndak mung soyo ajur..

         Dm
mending aku mundur
     G          C
ndak mung soyo ajur..





(Intro) D A Bm F#m
        G D Em A D

 D                             A
aku ngerti tresnomu dudu nggo aku..
            Bm                  F#m
nanging tresnomu malah nggo liyane..
  G      A    D      A/C#  Bm
padahal aku.. sing selalu ono..
         G        A         D
dinggo kowe opo wae tak lakoni..

  D                     A
seprene suwene tak juangke..
        Bm             F#m
jebul selama iki raono hasile
         G        A
mung nggawe aku kesel..
 D         Bm
ati dadi ruwet..
        G         A       D
mikir kowe.. mung marai mumet..

 G            A       D           Bm
aku pancen kleru.. ngarepke tresnomu
        Em       A
jebul tekan seprene
         D
aku mung pelampiasanmu
  G       A      D           Bm
raono hasile.. kabeh mung muspro
     Em        A       D
usahaku.. mung disio-sio..

(Int.) D A Bm F#m
       G D Em A D

(Chorus)
      D        A
tresnoku selawase..
   Bm          F#m
ra mung ono lambe..
        G             D
cukup siji nyanding kowe..
   Em       A
atiku uwis ayem
          D          A
nanging kowe ora ngroso
     Bm            F#m
kowe sing tak karepke
        G         D
malah kowe ro liyane
         Em
mending aku mundur
     A          D
ndak mung soyo ajur..

  D                     A
seprene suwene tak juangke..
        Bm             F#m
jebul selama iki raono hasile
         G        A
mung nggawe aku kesel..
 D         Bm
ati dadi ruwet..
        G         A       D
mikir kowe.. mung marai mumet..

(Chorus)
      D        A
tresnoku selawase..
   Bm          F#m
ra mung ono lambe..
        G             D
cukup siji nyanding kowe..
   Em       A
atiku uwis ayem
          D          A
nanging kowe ora ngroso
     Bm            F#m
kowe sing tak karepke
        G         D
malah kowe ro liyane
         Em
mending aku mundur
     A          D
ndak mung soyo ajur..

      D        A
tresnoku selawase..
   Bm          F#m
ra mung ono lambe..
        G             D
cukup siji nyanding kowe..
   Em       A
atiku uwis ayem
          D          A
nanging kowe ora ngroso
     Bm            F#m
kowe sing tak karepke
        G         D
malah kowe ro liyane
         Em
mending aku mundur
     A          D
ndak mung soyo ajur..

         Em
mending aku mundur
     A          D
ndak mung soyo ajur..

Lihat Semua :
Chord Corazon  








Corazon
Chord Kunci Gitar lainnya:


Corazon - Wes Bubar


Corazon - Lali Aku Sing Ngancani


Corazon - Wis Ra Sayang


Corazon - Aku Nduwe Roso


Corazon - Tresnoku Ra Bakal Ilang


Corazon - Janjine Ora Ono Nyatane


Corazon - Stress Pikir


Corazon - Ngobati Loroku


Corazon - Nasibku


Corazon - Salah Roso


Corazon - Wis Ra Sayang


Corazon - Bakal Tak Tompo


Corazon - LDR (Lungguh Dadi Ratuku)


"
